GrLivArea,SalePrice,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,HeatingQC,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,MiscVal,MoSold,YrSold,TotalSF,TotalPorchSF,TotalBR,MSZoning_C (all),MSZoning_FV,MSZoning_I (all),MSZoning_RH,MSZoning_RL,MSZoning_RM,LotShape_IR2,LotShape_IR3,LotShape_Reg,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,PavedDrive_P,PavedDrive_Y,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_PreCast,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Electrical_FuseF,Electrical_FuseP,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed
1022.0,89500,30,56.0,4480.0,5,5,1922.0,1950.0,0.0,3,3,2,2,1,2,3,2,1,2,4,1,4,1922.0,1.0,184.0,3,2,0,2,2007,2044.0,142.0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
884.0,142000,20,85.0,15428.0,5,6,1951.0,1991.0,0.0,3,3,3,3,1,3,5,2,1,3,4,0,0,1951.0,1.0,270.0,3,3,0,6,2006,1768.0,195.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1054.0,151000,20,65.0,9750.0,6,8,1969.0,1969.0,0.0,3,3,4,3,1,5,4,3,1,3,6,0,0,1969.0,2.0,460.0,3,3,0,7,2008,2108.0,260.0,2.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2177.0,215000,90,78.0,15600.0,5,6,1950.0,1991.0,430.0,3,4,3,3,1,5,5,5,2,3,11,0,0,1950.0,2.0,484.0,3,3,0,3,2010,3209.0,0.0,2.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1472.0,160000,80,59.41,10784.0,7,5,1991.0,1992.0,76.0,4,3,4,3,1,1,4,3,1,4,7,1,3,1991.0,2.0,402.0,3,3,0,5,2007,1856.0,164.0,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2514.0,250000,60,81.47,11170.0,7,5,1990.0,1991.0,0.0,3,3,4,3,1,2,5,4,1,3,8,0,0,1990.0,2.0,693.0,3,3,0,4,2006,3730.0,0.0,2.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1804.0,189000,60,60.0,7500.0,7,5,1999.0,1999.0,0.0,3,3,3,3,1,1,4,3,1,4,7,1,3,1999.0,2.0,442.0,3,3,0,6,2010,2798.0,200.0,2.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1268.0,133000,40,60.0,12144.0,5,7,1949.0,1950.0,0.0,4,3,3,3,1,3,4,3,1,3,6,1,4,1949.0,1.0,288.0,3,3,0,9,2009,1868.0,28.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1034.0,149900,85,56.46,8014.0,6,5,1978.0,1978.0,23.0,3,3,4,3,4,6,3,3,1,3,5,1,2,1978.0,2.0,504.0,3,3,0,6,2009,1490.0,0.0,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1416.0,156500,50,60.0,9600.0,6,8,1900.0,2004.0,0.0,3,3,3,3,1,3,5,3,1,4,7,0,0,1956.0,2.0,400.0,3,3,0,6,2006,2196.0,24.0,1.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2260.0,328000,60,80.0,14000.0,7,5,1996.0,1997.0,0.0,4,3,5,3,4,6,5,3,1,4,7,0,0,1996.0,2.0,533.0,3,3,0,4,2010,3566.0,340.0,3.5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1734.0,239500,120,57.0,8013.0,8,5,1995.0,1996.0,0.0,4,3,4,3,1,6,5,2,1,4,6,0,0,1995.0,2.0,528.0,3,3,0,9,2009,3321.0,102.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1384.0,177900,20,53.0,14137.0,5,5,1996.0,1997.0,0.0,4,3,4,3,1,6,4,3,1,4,7,0,0,1996.0,2.0,404.0,3,3,0,11,2008,2732.0,39.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1314.0,145000,20,70.0,8400.0,5,6,1957.0,1957.0,0.0,3,4,3,3,1,3,3,3,1,3,5,0,0,1957.0,1.0,294.0,3,3,0,6,2010,2628.0,250.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1111.0,116900,50,66.63,5700.0,7,7,1926.0,1950.0,0.0,3,3,3,3,1,1,3,2,1,3,5,1,4,1982.0,1.0,288.0,3,3,0,8,2008,1683.0,176.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2622.0,325000,60,98.0,12256.0,8,5,1994.0,1995.0,362.0,4,3,5,3,3,6,5,3,1,4,9,2,3,1994.0,2.0,712.0,3,3,0,4,2010,4085.0,218.0,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1770.0,155000,60,72.0,8640.0,5,5,1968.0,1968.0,300.0,3,3,4,2,2,5,5,4,1,3,7,0,0,1968.0,2.0,530.0,3,3,455,6,2006,2670.0,330.0,2.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1456.0,144000,160,24.0,2179.0,6,5,1976.0,1976.0,0.0,3,3,4,3,1,5,4,3,1,3,6,1,3,1976.0,2.0,460.0,3,3,0,7,2006,2311.0,28.0,2.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1720.0,188000,60,66.63,8010.0,7,5,2002.0,2003.0,0.0,4,3,4,3,1,1,5,3,1,4,7,1,4,2002.0,2.0,400.0,3,3,0,7,2008,2560.0,186.0,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1511.0,225000,80,81.47,11454.0,8,5,1995.0,1995.0,302.0,4,3,4,3,4,6,5,3,1,4,6,1,2,1995.0,3.0,811.0,3,3,0,2,2008,2912.0,210.0,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1150.0,141000,20,70.0,7945.0,5,6,1959.0,1959.0,0.0,3,3,3,3,1,5,5,3,1,3,6,0,0,1959.0,1.0,300.0,3,3,0,5,2006,2300.0,0.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1986.0,205000,60,85.0,13600.0,7,6,1965.0,1990.0,176.0,3,3,3,3,1,4,3,3,1,3,7,3,2,1965.0,2.0,486.0,3,3,0,10,2009,2754.0,231.0,2.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1347.0,107500,190,70.0,7000.0,5,7,1910.0,1991.0,0.0,3,3,4,3,4,6,3,3,1,3,5,0,0,0.0,0.0,0.0,0,0,0,1,2008,2464.0,233.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1092.0,85500,160,21.0,1890.0,4,6,1972.0,1972.0,0.0,3,3,3,3,1,3,3,3,1,3,5,0,0,1972.0,1.0,286.0,3,3,0,6,2010,1638.0,64.0,1.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2978.0,242000,80,96.0,11275.0,7,7,1967.0,2007.0,300.0,4,4,4,3,1,1,5,5,1,4,11,1,4,1961.0,2.0,564.0,3,3,0,6,2010,3688.0,240.0,2.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
848.0,149000,120,66.63,4438.0,6,5,2004.0,2004.0,205.0,4,3,4,3,3,6,5,1,1,4,3,1,4,2004.0,2.0,420.0,3,3,0,1,2008,1696.0,149.0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1461.0,135000,70,53.0,7155.0,6,8,1926.0,1991.0,0.0,3,3,3,3,1,1,3,3,1,3,6,1,4,1926.0,1.0,225.0,3,3,0,7,2007,2147.0,116.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1226.0,206000,120,40.0,3880.0,8,6,1978.0,1978.0,0.0,4,3,4,3,4,6,3,1,1,4,4,1,3,1978.0,2.0,484.0,3,3,0,1,2010,2452.0,301.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
876.0,85000,20,64.0,6410.0,4,5,1959.0,1959.0,0.0,3,3,3,3,1,2,3,3,1,3,5,0,0,1959.0,1.0,320.0,3,3,0,3,2009,1752.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1786.0,300000,20,56.46,14860.0,8,5,2002.0,2003.0,240.0,4,3,5,3,4,6,5,3,1,4,6,1,4,2002.0,3.0,715.0,3,3,0,6,2008,3564.0,217.0,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2799.0,315000,60,66.63,12585.0,8,5,1993.0,1993.0,420.0,4,3,4,3,1,2,5,3,1,4,8,1,3,1993.0,3.0,704.0,3,3,0,10,2006,4085.0,568.0,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2411.0,240050,60,80.0,8000.0,6,6,1970.0,1970.0,525.0,3,3,3,3,1,3,3,4,1,3,8,1,1,1970.0,2.0,570.0,3,3,0,6,2007,3419.0,192.0,3.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1220.0,180000,120,43.0,3182.0,7,5,2005.0,2006.0,16.0,4,3,4,3,3,6,5,2,1,4,5,1,4,2005.0,2.0,397.0,3,3,0,8,2009,2440.0,116.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1436.0,139000,50,60.0,10836.0,5,5,1922.0,1950.0,0.0,3,3,3,3,1,1,5,3,1,3,7,1,4,1968.0,4.0,1488.0,2,3,0,6,2008,2328.0,100.0,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1470.0,185000,60,81.47,9765.0,6,8,1993.0,1993.0,68.0,5,4,4,4,1,5,4,3,1,3,6,1,3,1993.0,2.0,420.0,3,3,480,4,2009,2150.0,295.0,2.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1499.0,187000,60,65.0,12438.0,6,5,1995.0,1995.0,68.0,4,3,4,3,1,1,5,3,1,4,6,1,3,1995.0,2.0,473.0,3,3,0,8,2006,2280.0,504.0,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1850.0,326000,20,98.0,16033.0,9,5,2004.0,2005.0,378.0,4,3,5,3,4,6,5,3,1,4,8,1,4,2004.0,3.0,772.0,3,3,0,3,2006,3683.0,631.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1641.0,178000,70,60.0,9600.0,7,7,1925.0,1990.0,0.0,3,3,3,4,1,2,5,3,1,5,6,1,4,1925.0,2.0,546.0,2,3,0,8,2006,2369.0,234.0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1767.0,239000,160,44.0,5306.0,7,7,1987.0,1987.0,0.0,4,4,4,4,1,6,4,2,1,4,5,1,3,1987.0,2.0,504.0,4,3,0,6,2006,2831.0,476.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1573.0,133000,50,51.0,6120.0,4,7,1935.0,1995.0,0.0,3,3,3,3,1,1,5,3,1,4,6,0,0,1935.0,1.0,240.0,3,3,0,7,2009,2457.0,174.0,1.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1136.0,123000,50,52.0,6240.0,4,7,1929.0,1950.0,0.0,3,3,3,3,1,4,5,2,1,3,6,0,0,1990.0,1.0,336.0,3,3,0,8,2008,1840.0,445.0,1.5,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1652.0,139000,50,60.0,10800.0,5,6,1915.0,1950.0,0.0,3,4,2,3,1,2,3,4,1,3,7,0,0,1961.0,1.0,416.0,3,3,1200,6,2010,2338.0,196.0,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1375.0,140000,20,75.0,11310.0,6,5,1954.0,1954.0,0.0,3,3,3,3,1,1,5,2,1,3,5,1,3,1954.0,2.0,451.0,3,3,0,6,2006,2742.0,30.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1608.0,137450,50,51.0,6171.0,6,6,1925.0,1990.0,0.0,3,3,3,3,1,4,5,3,1,4,7,1,4,1925.0,1.0,216.0,2,3,0,10,2009,2584.0,163.0,2.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2048.0,170000,90,66.63,12760.0,6,5,1976.0,1976.0,0.0,3,3,3,3,1,1,3,5,2,3,9,0,0,1976.0,2.0,776.0,3,3,0,3,2010,4006.0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1912.0,163000,190,60.0,10800.0,6,7,1905.0,2000.0,0.0,3,3,2,3,1,1,5,3,2,3,7,1,3,2003.0,2.0,672.0,4,3,0,4,2008,2394.0,237.0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
